Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
497294,SENTARA HOME CARE SERVICES,200 ENTERPRISE DRIVE,NEWPORT NEWS,VA,23603,1833,1445,15.0,6.9,6.6,0.6,0.3,0.5,0.0,4465777,5342626,5728995,0.5,275,106737,76,585,860,1255,190,984,411,,16,,20,2.09,20,22,24,18,40,46,26,30,44,71,,46,13,61,5,11
497299,FAUQUIER HEALTH HOME CARE SERVICES,"170 W SHIRLEY AVENUE, SUITE 101",WARRENTON,VA,20186,796,625,14.0,5.8,6.2,1.1,0.5,0.4,0.1,1771942,2408964,2422770,0.0,98,42978,78,238,387,541,84,556,58,,,0,,1.94,25,34,21,14,36,41,26,35,36,67,,47,11,57,6,14
497320,"FIRST CHOICE HOME HEALTH SERVICES, LLC","370 NEFF AVENUE, SUITE C",HARRISONBURG,VA,22801,384,290,19.2,5.7,7.8,3.4,1.0,1.3,0.1,978919,1228801,1351860,0.5,37,14516,83,89,201,259,31,282,,,0,0,,1.94,26,40,16,14,44,50,22,44,35,74,,45,27,65,11,17
497406,HEARTLAND HOME HEALTH CARE & HOSPICE,5041 CORPORATE WOOD DRIVE SUITE 200,VIRGINIA BEACH,VA,23462,143,111,13.5,6.6,5.0,1.2,0.1,1.3,0.1,393642,394811,425253,0.0,25,8866,81,44,67,98,13,89,20,,0,0,,2.66,26,41,19,18,47,53,32,39,42,67,,49,18,55,13,15
497407,INTREPID USA HEALTHCARE SERVICES,520 WEST MAIN STREET,RADFORD,VA,24141,706,357,20.1,8.0,7.5,1.4,0.1,3.1,0.1,2369720,2067003,2368799,0.0,49,15898,78,152,205,272,85,333,19,,,0,,2.26,21,30,22,11,42,44,32,37,43,62,,47,13,50,6,11
497412,ADVANCED HOME CARE INC,"7669 LIMESTONE DRIVE, SUITE 120",GAINESVILLE,VA,20155,504,410,14.1,5.0,5.9,2.3,0.3,0.6,0.0,1161868,1609772,1594228,0.0,41,18594,78,151,259,359,51,324,46,16,19,,,1.75,23,28,20,14,33,40,24,31,41,70,,45,13,60,4,12
497414,HOME NURSING COMPANY INC,1770 EAST MAIN STREET - P O BOX 669,LEBANON,VA,24266,1995,737,17.7,5.5,2.0,0.2,0.1,9.8,0.0,5187048,3793274,4599092,0.3,256,73180,78,270,467,501,236,722,12,,0,0,,2.21,21,38,27,11,44,50,42,41,46,60,,56,13,50,13,10
497415,"BROOKSIDE HOME HEALTH, AN AMEDISYS COMPANY","460 MCLAWS CIRCLE, SUITE 250",WILLIAMSBURG,VA,23185,1115,694,18.8,9.9,5.4,1.8,1.2,0.3,0.1,4046801,3460424,3805867,0.2,87,30414,79,267,427,584,110,551,125,,,,,2.19,21,42,20,15,38,46,26,34,42,61,,45,14,54,8,12
497417,FIRST DOMINION HOME HEALTH CARE,2808 OLD FOREST ROAD,LYNCHBURG,VA,24501,98,71,16.4,8.0,5.5,1.7,0.0,1.2,0.0,276230,271104,303784,0.0,15,4705,69,41,30,50,21,52,16,0,,0,,1.92,13,21,18,15,25,52,25,31,66,62,,41,7,51,6,8
497421,CONTINUING CARE HOME HEALTH SERVICES,579 EAST MARKET STREET,HARRISONBURG,VA,22801,193,142,17.9,6.5,8.0,2.5,0.6,0.4,0.0,790593,609097,698177,0.0,15,6309,76,61,81,61,81,130,,0,,0,,2.62,22,38,22,11,53,56,37,43,51,68,,55,17,60,11,25
497424,GENTIVA HEALTH SERVICES -  RICHMOND,7113 THREE CHOPT ROAD - SUITE 201,RICHMOND,VA,23226,549,341,20.1,8.4,7.7,3.0,0.5,0.3,0.2,1858165,1951720,2045543,0.0,57,19024,81,120,221,302,39,239,93,,,0,,2.19,22,38,23,17,40,45,27,43,44,61,,51,15,60,4,14
497429,GENTIVA HEALTH SERVICES,1302 PLANTATION ROAD,ROANOKE,VA,24012,3468,1976,19.2,7.2,8.0,2.9,0.5,0.5,0.1,11109386,11934230,13199447,0.1,281,100087,78,733,1243,1649,327,1791,148,,,,17,2.21,21,32,21,13,43,47,29,43,43,64,,53,16,57,11,13
497439,"BRISTOL HOME HEALTH SERVICES, INC",29 LANCASTER STREET,BRISTOL,VA,24201,125,62,17.1,8.9,4.4,0.5,0.0,3.2,0.0,237728,254221,321583,1.4,81,20962,72,19,43,29,33,59,,0,0,,0,2.79,18,29,31,6,45,52,45,48,60,52,,37,23,52,15,10
497447,INTERIM HEALTHCARE - CHARLOTTESVILLE,103 SOUTH PANTOPS DRIVE STE 205,CHARLOTTESVILLE,VA,22911,276,215,18.8,6.3,7.6,2.0,0.1,2.7,0.1,632909,811851,936498,0.9,38,13877,77,76,139,151,64,174,34,0,,0,,2.32,18,31,22,12,34,41,29,41,45,63,,42,13,59,9,11
497455,WELCOME HOMECARE,7323 BOULDERS VIEW LANE,RICHMOND,VA,23225,978,596,19.5,10.0,6.2,0.9,0.3,2.1,0.0,3127710,2994856,3062410,2.8,132,51074,77,237,359,510,86,431,148,,,,,2.03,17,38,18,12,34,42,21,32,39,52,,41,11,54,7,9
497456,INTREPID USA HEALTHCARE SERVICES,15856 PORTERFIELD HIGHWAY,ABINGDON,VA,24212,815,356,16.6,7.7,5.2,0.5,0.1,3.5,0.1,2244060,1871023,2324892,0.0,164,46184,76,145,211,209,147,349,,0,0,0,,2.39,17,35,28,10,49,48,50,39,60,61,,58,14,52,10,10
497462,HALLMARK HOME HEALTH CARE,113 MALL DRIVE,DANVILLE,VA,24540,346,235,19.7,9.3,6.8,1.9,0.2,1.5,0.0,680829,1033156,1160695,5.8,36,10877,77,94,141,129,106,165,66,,,0,,2.71,24,30,23,11,43,51,34,36,49,71,,63,16,47,6,23
497463,SOUTHAMPTON MEMORIAL  HOME HEALTH,100 FAIRVIEW DRIVE,FRANKLIN,VA,23851,496,271,16.7,9.1,4.3,0.9,0.0,2.3,0.1,1417928,1169707,1403788,0.1,52,16408,79,105,166,193,78,164,104,,,0,0,2.22,21,39,23,14,42,44,31,27,48,58,,41,8,56,8,17
497467,RIVERSIDE HOME HEALTH,856 J CLYDE MORRIS BLVD  SUITE C,NEWPORT NEWS,VA,23601,2834,2119,15.1,8.1,4.1,1.0,0.4,1.4,0.1,9772199,7744357,8333825,1.3,529,210183,77,821,1298,1787,332,1550,501,,19,,30,2.18,22,33,19,16,40,50,26,34,43,66,,47,14,58,6,13
497471,SMYTH REGIONAL HOMECARE,1152 SNIDER STREET,MARION,VA,24354,531,365,14.2,7.4,3.5,1.4,0.3,1.6,0.1,1823240,1250384,1497563,0.6,96,30246,75,143,222,237,128,352,,,,0,,2.40,20,27,33,13,43,52,48,44,46,60,,58,12,57,10,13
497475,LIBERTY HOME CARE,"15397 FANCY GAP HIGHWAY, SUITE 2",CANA,VA,24317,120,86,14.0,6.8,5.7,0.3,0.0,1.3,0.0,255384,297243,346315,0.0,18,5713,76,29,57,53,33,85,,0,0,0,,2.06,24,22,17,10,36,47,29,38,42,60,,41,15,65,9,13
497480,CAPITAL HOME HEALTH CARE INC,"211 GIBSON STREET, NW, SUITE 207",LEESBURG,VA,20176,894,544,16.9,3.5,9.4,2.4,0.5,1.1,0.0,2699201,3352111,3383054,0.1,111,43675,78,201,343,483,61,426,40,40,23,0,15,2.07,20,29,20,13,32,43,21,37,39,64,,47,15,61,6,15
497485,CARESOUTH HOMECARE PROFESSIONALS,"413 STUART CIRCLE, SUITE 120",RICHMOND,VA,23230,478,315,16.4,11.2,4.0,0.6,0.2,0.1,0.2,1409451,1367089,1385561,3.3,50,20773,75,147,168,230,85,160,143,,,,,2.44,21,30,22,15,38,50,28,37,49,49,,51,14,49,6,12
497490,CONTINUUM HOME HEALTH CARE,2205 FONTAINE AVENUE SUITE 104,CHARLOTTESVILLE,VA,22903,2132,1647,13.0,5.0,5.7,1.1,0.4,0.7,0.1,5664036,5747037,6466430,0.0,631,219041,74,717,930,1254,393,1315,288,,,0,27,2.18,22,22,18,15,36,47,23,38,43,64,,45,11,52,6,10
497492,JOHNSTON MEMORIAL HOSPITAL HOME HEALTH,312 CUMMINGS STREET,ABINGDON,VA,24210,316,236,12.1,6.0,4.0,0.9,0.4,0.7,0.1,823042,670491,868102,0.0,82,24847,75,93,143,155,81,232,,0,,0,,2.28,19,33,25,10,34,52,38,37,47,63,,53,14,47,10,13
497493,AT HOME CARE,2922 MARSHALL STREET,RICHMOND,VA,23230,4121,3473,16.4,7.3,6.7,1.8,0.4,0.3,0.0,11782525,13452028,14166300,0.7,345,161352,77,1289,2184,3053,420,2786,600,24,,,43,1.67,21,25,20,14,31,38,23,35,39,70,,45,13,70,6,10
497497,HOME CARE OF MEMORIAL HOSPITAL,320 HOSPITAL DRIVE,MARTINSVILLE,VA,24115,880,605,16.5,8.1,4.7,1.2,0.2,2.4,0.0,3189619,2153403,2577424,0.7,164,52151,78,219,386,389,216,491,112,0,0,,,2.32,19,31,22,11,42,54,36,40,46,60,,52,10,49,9,16
497498,AMEDISYS HOME HEALTH CARE,"6353 CENTER DRIVE, BLDG 8, SUITE 205",NORFOLK,VA,23502,518,301,17.1,9.5,5.1,1.0,1.0,0.4,0.2,1694784,1531542,1646879,0.3,35,12440,79,113,188,248,53,200,89,,,0,0,2.43,18,56,18,15,38,49,26,47,43,59,,50,13,53,21,20
497502,"PROFESSIONAL HEALTHCARE RESOURCES, INC","7619 LITTLE RIVER TURNPIKE, SUITE 600",ANNANDALE,VA,22003,276,237,15.7,5.1,6.4,2.4,0.2,1.6,0.0,1025202,918622,908711,0.0,41,18632,79,93,144,201,36,162,35,23,,0,,2.00,14,28,22,20,34,49,19,28,39,74,,50,21,51,5,12
497507,RIVERSIDE SHORE HOME HEALTH,25379 LANKFORD HIGHWAY SUITE B,ONLEY,VA,23418,569,416,13.8,7.9,4.5,0.0,0.0,1.3,0.1,1735523,1262986,1521724,0.1,83,28443,77,179,237,247,169,270,145,0,,0,,2.43,23,23,24,17,40,57,29,28,44,63,,47,6,43,7,13
497508,SOUTHEASTERN HOME HEALTH SERVICES,7502 LEE DAVIS ROAD,MECHANICSVILLE,VA,23111,446,265,21.2,10.4,5.7,3.9,0.5,0.8,0.0,1138364,1481046,1557952,1.0,29,11034,79,93,172,215,50,194,66,,,,,2.16,23,43,20,15,40,59,28,38,46,71,,57,13,58,8,16
497533,"GENERATION SOLUTIONS OF LYNCHBURG, LLC",1032 CLAYMONT DRIVE,LYNCHBURG,VA,24502,494,312,22.4,6.9,9.1,3.6,0.6,2.3,0.0,1586980,1784217,1991261,0.2,28,10285,80,112,200,247,65,255,55,,0,0,,2.27,21,45,18,10,37,59,26,49,46,69,,44,23,56,10,14
497535,FIRST CHOICE HOME HEALTH CARE,46 SEVENTH STREET NW,NORTON,VA,24273,592,154,22.6,11.7,2.1,0.0,0.0,8.8,0.0,1411758,1226735,1381189,6.5,57,13199,79,38,116,106,48,153,0,,0,0,,2.49,21,45,23,15,,53,49,49,49,66,,65,26,58,10,7
497536,AMERICAN HEALTH CARE PROFESSIONALS,"8500 LEESBURG PIKE, SUITE 202",VIENNA,VA,22182,111,97,11.1,4.2,5.7,0.0,0.0,1.3,0.0,174691,277767,272948,0.0,25,9286,77,28,69,48,49,58,14,15,,0,,1.73,8,30,19,4,28,29,14,40,41,60,,44,19,55,6,8
497538,AMEDISYS HOME HEALTH,4589 LIFESTYLE LANE,MIDLOTHIAN,VA,23112,2432,1655,17.8,9.5,4.8,1.9,1.0,0.6,0.0,8333885,7429028,8008251,0.2,249,96131,77,624,1031,1318,337,1214,395,11,24,,,2.27,24,33,22,15,40,49,32,35,48,69,,55,11,51,9,17
497541,"HOME & HEART HEALTH, INC","211 PARK HILL DRIVE, SUITE B",FREDERICKSBURG,VA,22405,826,617,18.9,8.0,7.5,2.6,0.5,0.3,0.0,2977305,2947196,2928929,1.2,114,48559,77,237,380,565,52,540,54,,,0,,1.83,25,32,22,15,33,41,24,41,41,74,,51,12,64,8,11
497544,HEARTLAND HOME HEALTH CARE,2800 ELECTRIC ROAD SW SUITE 105C,ROANOKE,VA,24018,407,342,12.2,5.6,4.9,1.0,0.1,0.7,0.1,981400,1126838,1211941,0.4,51,19220,78,116,226,294,48,304,32,,,0,,2.09,21,22,21,16,41,44,28,44,46,69,,52,18,59,8,13
497545,SOUTHWEST VA HOME HEALTH CARE,2752 GLENDALE RD,GALAX,VA,24333,777,385,30.7,13.1,10.7,0.9,0.2,5.6,0.2,3054619,2522879,2962606,2.8,65,17381,77,134,251,234,151,377,,0,,0,,1.93,19,29,26,15,37,47,35,33,41,55,,38,14,48,10,10
497546,ADVANCED HEALTH SERVICES,"101 1ST STREET NW, SUITE 1",PULASKI,VA,24301,1809,719,20.0,8.5,7.0,2.0,0.2,3.0,0.1,7142009,5141730,5893723,0.3,127,42972,78,253,466,514,205,680,35,,0,0,,2.38,22,31,28,13,48,49,38,44,50,64,,61,14,58,12,10
497548,ALLCARE HOME HEALTH,242 NORDAN DRIVE,DANVILLE,VA,24540,122,72,23.0,4.8,11.4,3.7,0.7,2.4,0.0,409608,437352,507790,0.4,11,3717,76,32,40,45,27,51,20,0,0,,,2.54,26,39,26,10,38,49,31,36,47,,,58,13,60,4,19
497549,MEDI HOME HEALTH,9625 SURVEYOR COURT,MANASSAS,VA,20110,891,561,15.1,7.6,5.4,1.0,0.4,0.6,0.2,2210872,2632823,2663438,0.1,105,39543,77,233,328,459,102,441,89,,12,,,2.61,21,34,24,17,41,52,34,40,47,65,,55,12,51,7,12
497550,MEDSTAR HEALTH VISTING NURSE ASSOCIATION,7777 LEESBURG PIKE SUITE 306-S,FALLS CHURCH,VA,22043,121,107,12.1,5.5,5.3,0.2,0.2,0.9,0.0,283066,323381,328170,1.0,46,19249,74,56,51,82,25,61,24,11,,0,,2.23,22,12,19,15,37,47,22,27,40,63,,52,10,50,1,14
497552,HUMAN TOUCH HOME HEALTH CARE,"113 PARK AVENUE, SUITE 300",FALLS CHURCH,VA,22046,204,147,19.3,8.0,6.8,1.3,0.0,3.2,0.0,623676,668494,636926,3.1,39,15180,79,56,91,133,14,117,15,,,0,,1.72,23,27,20,11,26,36,24,21,30,59,69,34,13,54,5,12
497553,"JEWISH FAMILY SERVICE OF TIDEWATER, INC",260 GRAYSON ROAD,VIRGINIA BEACH,VA,23462,523,456,14.2,3.4,8.9,0.4,0.2,1.2,0.0,840228,1562126,1702380,0.1,51,20991,79,164,292,437,19,407,34,,,0,,1.72,24,23,25,17,33,41,32,40,34,,,42,23,,6,12
497554,JEWISH FAMILY SERVICES HOMECARE,6718 PATTERSON AVENUE,RICHMOND,VA,23226,55,39,19.4,15.0,2.0,1.3,0.2,0.9,0.0,132497,145866,143733,5.6,13,4692,80,,,27,12,25,13,0,,0,,2.61,21,38,13,18,44,51,31,44,46,49,,44,15,49,13,10
497559,"CAREGIVERS HOME HEALTH SERVICES, INC","431 PARK AVENUE, SUITE 300",FALLS CHURCH,VA,22046,970,663,18.5,8.5,6.7,0.6,0.2,2.4,0.0,3044741,3058805,2999561,0.2,170,71543,77,296,367,554,109,492,60,42,50,0,19,1.91,21,19,15,17,28,41,18,22,38,61,,40,11,55,4,10
497560,"PREFERRED HOME HEALTH SERVICES, INC",2011 SECOND  STREET,RICHLANDS,VA,24641,522,311,14.7,8.1,5.1,0.4,0.2,0.8,0.0,1732942,1253317,1507831,0.3,77,23355,75,120,191,220,91,299,,,,0,,2.56,20,29,24,15,47,57,41,39,54,68,,62,18,53,6,8
497563,VIRGINIA HOME HEALTH & HOSPICE,"7061 WEST LEE HIGHWAY, SUITE B",RURAL RETREAT,VA,24368,180,90,20.3,6.0,9.3,1.9,0.5,2.3,0.3,670175,574283,691734,0.3,12,3990,75,28,62,56,34,88,0,0,,0,,2.20,17,39,26,11,37,50,37,48,40,56,,47,19,61,8,12
497564,ENCOMPASS HOME HEALTH OF VIRGINIA,1020 OLD BON AIR ROAD,RICHMOND,VA,23235,2470,1554,21.3,11.6,6.3,2.2,0.8,0.4,0.1,12028625,9772981,9442331,8.0,203,75949,76,577,977,1250,304,1118,404,,11,,12,2.15,22,34,26,15,38,47,33,45,48,68,,52,15,58,10,16
497565,SENTARA HOME CARE SERVICES,103 OLD CHURCH STREET,LOW MOOR,VA,24457,311,234,16.3,7.8,4.3,0.0,0.0,4.1,0.0,753417,747321,882304,0.3,61,21480,77,108,126,179,55,220,12,,,0,0,2.28,23,26,24,12,42,59,42,35,57,67,,56,10,53,16,10
497566,AMEDISYS HOME HEALTH CARE,16009 PORTERFIELD HIGHWAY,ABINGDON,VA,24210,872,489,17.8,7.3,6.7,2.7,0.7,0.1,0.5,3041303,2409242,3080196,0.1,56,17915,79,153,336,356,133,473,11,,,,,2.19,22,38,20,12,44,48,36,38,47,60,,53,15,61,14,13
497567,ACTUAL CARE HOME HEALTH SERVICES,19455 DEERFIELD AVE SUITE 310,LEESBURG,VA,20176,41,33,10.9,6.2,3.6,0.9,0.1,0.0,0.2,59487,102091,100415,0.0,13,6537,80,12,21,,,30,,,0,0,0,1.88,24,21,21,9,33,55,33,27,45,67,,48,18,58,0,6
497568,ESPRIT HOMECARE,4209 EVERGREEN LANE SUITE 101,ANNANDALE,VA,22003,354,164,18.9,4.5,10.7,1.9,0.1,1.6,0.0,959632,1382290,1355306,0.1,19,9287,80,51,113,87,77,78,31,33,14,,,2.23,16,45,20,10,35,51,20,32,46,70,,65,16,,7,18
497569,IN HOME CARE  INC,201 NOTTINGHAM AVE,WISE,VA,24293,356,179,21.0,6.4,7.5,0.9,0.1,6.1,0.0,934307,955223,1152864,0.4,108,28211,74,67,112,95,84,178,0,0,0,,,2.20,17,30,28,8,41,46,50,40,54,69,,54,22,51,7,11
497570,LIGHTHOUSE HEALTHCARE INC,5427-A BACKLICK ROAD,SPRINGFIELD,VA,22151,1935,1189,21.6,9.1,7.4,2.3,0.4,2.0,0.3,7073589,6822620,6643157,0.9,260,97991,81,447,742,1062,127,956,133,42,39,0,19,2.10,23,42,19,16,37,46,23,35,40,63,,49,15,55,10,14
497571,INTERIM HEALTHCARE - COLLINSVILLE,3235 VIRGINIA AVENUE,COLLINSVILLE,VA,24078,106,94,17.4,2.4,11.9,1.6,0.0,1.5,0.0,224051,332442,401345,0.0,12,4167,77,30,64,62,32,78,16,0,0,0,0,1.79,18,30,23,7,35,49,31,36,33,53,,44,11,64,7,12
497572,INTERIM HEALTHCARE - DANVILLE,"108 HOLBROOK STREET, SUITES 204 & 205, UPPER LEVEL",DANVILLE,VA,24540,27,26,17.9,4.9,7.7,1.3,1.4,2.4,0.0,59665,74155,88506,0.0,,,72,13,13,,,18,,0,0,0,,2.29,27,38,23,19,38,42,19,50,31,62,,54,0,42,8,23
497573,INTERIM HEALTHCARE - CHRISTIANSBURG,2175 PALMER STREET,CHRISTIANSBURG,VA,24073,130,85,24.0,8.6,8.2,4.6,0.6,1.9,0.0,383137,463023,516732,3.1,15,5309,74,26,59,64,21,81,,0,0,0,,2.25,14,24,20,13,38,39,27,44,49,72,,58,16,68,13,21
497574,INTERIM HEALTHCARE - WYTHEVILLE,"710 WEST RIDGE ROAD SUITE I, LOWER LEVEL",WYTHEVILLE,VA,24382,93,60,20.5,9.8,6.4,1.8,0.6,1.8,0.0,229065,242046,290495,0.6,16,5548,76,24,36,30,30,57,,0,0,0,,2.35,17,37,27,12,37,40,40,30,48,57,,48,8,40,15,13
497579,"PROFESSIONAL HEALTHCARE RESOURCES, INC",1650 WILLOW LAWN DRIVE  SUITE 301,RICHMOND,VA,23230,321,215,19.1,7.9,5.7,2.1,0.2,3.3,0.0,1413156,969624,1035343,0.1,31,10385,77,68,147,142,73,81,126,0,,,,2.80,20,43,27,13,45,53,36,44,60,69,,48,15,62,10,16
497580,MEDI HOME HEALTH AGENCY OF TIDEWATER,1112 B EDEN WAY NORTH SUITE 200,CHESAPEAKE,VA,23320,859,588,17.4,7.9,6.0,2.5,0.2,0.7,0.2,2404058,2769416,2996875,0.1,109,44932,78,198,390,495,93,444,131,,,0,,2.51,25,42,24,18,45,52,32,41,45,62,,50,16,55,8,15
497581,"HOPE IN HOME CARE,  LLC",11835 ROCK LANDING DR HOPE CENTER,NEWPORT NEWS,VA,23606,324,210,22.3,12.4,6.5,1.3,0.6,1.4,0.1,1136846,1101821,1126662,5.2,34,10689,75,69,141,136,74,103,101,0,,0,,2.73,20,26,19,11,39,53,22,37,51,60,,44,11,64,8,12
497582,SEVEN HILLS HOME HEALTH INC,"2250 MURRELL RD, BLDG B, UNIT 2",LYNCHBURG,VA,24501,540,366,19.3,13.2,4.2,0.7,0.3,0.9,0.0,1462865,1450488,1552737,4.0,102,37897,77,135,231,282,84,311,49,,0,,,2.40,20,44,19,11,39,54,25,38,42,67,,46,18,51,13,12
497583,HOPE IN-HOME CARE INC,"804 NEWTOWN ROAD, SUITE 101",VIRGINIA BEACH,VA,23462,108,74,19.2,10.4,5.0,2.2,0.1,1.5,0.0,326798,320634,341098,1.4,26,8566,74,23,51,56,18,37,35,,,0,0,2.17,16,24,24,14,24,41,26,36,53,64,,43,11,65,5,9
497584,MEDI HOME HEALTH AND  HOSPICE,80 COLLEGE STREET SUITE M,CHRISTIANSBURG,VA,24073,403,310,16.1,5.8,6.6,3.1,0.4,0.2,0.0,1086079,1263172,1464295,0.2,59,18662,78,125,185,239,71,292,12,,0,,,2.02,22,35,22,11,40,45,36,42,45,61,,58,12,54,11,13
497587,NATIONAL HOME HEALTH CARE INC,"459 HERNDON PARKWAY, SUITE 17",HERNDON,VA,20170,1484,1059,21.3,6.1,8.1,4.6,0.4,2.0,0.0,4921674,5784545,5674078,0.2,261,104704,79,423,636,831,228,741,121,93,62,0,42,1.95,21,37,15,16,34,42,20,31,39,66,,44,13,59,7,17
497588,"GENESYS HOME HEALTH CARE, INC","6363 CENTER DRIVE, SUITE 201",NORFOLK,VA,23502,401,204,17.3,9.9,4.5,0.0,0.0,3.0,0.0,1233173,1074940,1122316,3.2,26,8706,79,76,128,153,51,129,48,15,,,,2.55,28,47,30,16,51,53,36,40,52,66,,47,18,59,7,19
497591,"GUARDIAN HOMECARE, LLC","248 WEST BUTE STREET, SUITE 202",NORFOLK,VA,23510,759,508,19.9,10.9,5.5,2.0,0.6,1.0,0.1,2267371,2334929,2460277,2.4,72,27731,78,195,313,394,114,330,169,,,0,,2.39,21,46,25,14,39,49,30,41,47,68,,46,14,62,13,18
497592,MOUNTAIN REGIONAL PERSONAL CARE SERVICES INC,463 DUFF PATT HIGHWAY,DUFFIELD,VA,24244,536,201,18.8,8.1,4.9,1.4,0.1,4.5,0.0,1364379,1269674,1525229,0.5,88,28465,78,64,137,99,102,194,,0,0,0,,2.24,20,37,30,13,54,52,53,38,55,66,,55,17,61,13,9
497593,LIVINRITE HOME HEALTH SERVICES,"12269 LIVINGSTON RD, SUITE 201",MANASSAS,VA,20109,1734,1033,21.8,7.3,8.4,3.1,0.9,2.2,0.1,6612591,6965947,6929315,0.2,119,50901,78,390,643,883,150,850,115,32,20,,,2.35,27,38,18,14,40,48,26,41,44,67,,51,14,59,8,15
497594,A ALL ABOUT CARE,"10043 MIDLOTHIAN TURNPIKE, SUITE 204",RICHMOND,VA,23235,2271,1645,17.5,10.5,4.8,1.5,0.4,0.2,0.1,7387777,6712725,6811792,3.9,433,162748,77,613,1032,1247,398,1093,517,14,,,11,2.45,25,36,25,16,46,56,33,38,49,64,,56,14,52,10,17
497595,"MEDI HOME HEALTH AGENCY, INC",4200 PARK PLACE COURT SUITE B,GLEN ALLEN,VA,23060,531,339,14.9,5.9,5.8,3.0,0.1,0.0,0.0,1325272,1804410,1908443,0.0,60,23305,76,134,205,253,86,218,114,,,0,,2.36,20,34,25,17,39,48,34,39,46,52,,53,10,47,8,11
497596,GREENSPRING VILLAGE HOME SUPPORT SERVICES,7414 SPRING VILLAGE DRIVE,SPRINGFIELD,VA,22150,296,234,18.4,7.5,5.1,3.9,0.4,1.4,0.1,1013396,1059235,1041118,0.1,39,18061,88,71,163,234,0,223,,,,0,,2.08,36,42,17,19,36,,22,50,31,,,44,18,62,6,16
497597,GENTIVA HEALTH SERVICES - LYNCHBURG,1928 THOMSON DRIVE,LYNCHBURG,VA,24501,1358,720,19.7,9.3,7.4,1.9,0.3,0.6,0.1,4462922,4332508,4838192,0.1,85,29010,77,289,431,530,190,578,137,,,0,,2.57,21,33,22,12,38,55,29,38,51,62,,45,17,51,9,12
497598,CARESOUTH HOMECARE PROFESSIONALS,"3601 BOULEVARD, SUITE A",COLONIAL HEIGHTS,VA,23834,369,272,16.0,8.5,6.5,0.7,0.2,0.1,0.0,1036947,1092039,1162611,0.1,35,12278,75,142,130,226,46,163,103,0,,,,1.95,16,26,22,15,36,49,31,34,50,63,,53,10,49,8,10
497599,HEAVEN'S TOUCH NURSING SERVICES LLC,7124 FOREST HILL AVE SUITE M,RICHMOND,VA,23225,18,11,10.8,8.9,1.9,0.0,0.0,0.0,0.0,12180,43027,44961,0.0,,,61,,,,,,,0,0,0,0,3.84,9,9,27,27,36,64,45,18,55,55,,45,0,45,18,27
497600,AT HOME CARE,366 MCLAWS CIRCLE SUITE 2B,WILLIAMSBURG,VA,23185,495,423,13.8,6.1,5.4,1.5,0.2,0.5,0.0,1171506,1324943,1508529,0.0,47,20809,74,161,262,367,56,344,69,,,0,,1.59,17,16,22,15,26,29,22,37,38,69,,38,13,,4,10
497601,DICKENSON COUNTY HOME HEALTH INC,230 CHASE ST,CLINTWOOD,VA,24228,643,217,14.4,6.2,1.9,0.1,0.0,6.1,0.0,1075157,1212723,1459093,0.3,243,65590,77,67,150,147,70,214,,,0,0,,2.18,21,32,40,11,57,48,56,55,44,65,,63,16,60,8,8
497602,SPECIAL CARE HOME HEALTH,18334 RIVERSIDE DRIVE,GRUNDY,VA,24614,277,99,21.2,5.3,2.4,0.2,0.1,13.2,0.0,624159,507508,603492,1.5,71,19495,79,30,69,76,23,98,,0,0,0,,2.41,23,31,34,11,51,56,45,30,55,62,,67,13,63,2,10
497603,INTERIM HEALTHCARE OF CEDAR BLUFF,"557 W MAIN STREET, SUITE 4",TAZEWELL,VA,24651,125,55,16.4,6.8,4.4,1.5,0.2,3.5,0.0,238113,300343,362284,0.0,23,7573,71,25,30,23,32,54,,0,0,0,,2.50,9,16,35,15,44,49,62,55,58,67,,,18,69,7,4
