HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",MD,49,48,6215.00,5834.00,5884.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",ME,15,14,6078.00,5700.00,5862.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",MI,135,126,6497.00,5519.00,5865.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",MN,26,26,6957.00,6294.00,5978.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",MO,44,44,5933.00,5158.00,5880.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",MS,50,48,6029.00,4848.00,5843.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",MT,17,15,6131.00,5263.00,5872.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",NC,112,106,5768.00,5295.00,5888.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",NE,61,54,6555.00,5825.00,5983.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",NJ,29,29,6477.00,6195.00,5891.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",NM,53,51,6626.00,5485.00,5823.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",NV,28,28,8129.00,7204.00,6228.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",NY,64,53,7177.00,6581.00,6099.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",OH,334,310,6444.00,5500.00,5899.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",OK,98,89,6641.00,5109.00,5878.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",OR,12,12,7495.00,6234.00,5884.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",PA,152,148,7106.00,5574.00,5891.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",RI,16,15,6408.00,6173.00,5968.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",SC,27,26,6374.00,5193.00,5891.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",SD,17,16,5850.00,5567.00,6108.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",TN,51,50,6250.00,4981.00,5854.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",TX,662,576,6160.00,5477.00,5862.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",UT,47,43,6596.00,5581.00,6001.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",VA,117,112,6211.00,5621.00,5907.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",WA,33,33,7821.00,6330.00,5862.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",WI,27,26,6924.00,5872.00,5920.00
5CFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 1,Service Severity Level 1",WV,23,23,5761.00,4905.00,5833.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AL,800,779,6585.00,5045.00,6174.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AR,396,388,7171.00,5277.00,6208.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",AZ,341,334,6912.00,6216.00,6189.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",CA,679,665,8206.00,7897.00,6202.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",CO,390,378,7210.00,6271.00,6247.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",CT,472,456,6254.00,7110.00,6240.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",DC,52,51,7672.00,6440.00,6206.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",DE,116,110,6557.00,6414.00,6183.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",FL,7155,6765,5542.00,5858.00,6236.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",GA,1022,999,6841.00,5632.00,6225.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",IA,167,164,6377.00,5772.00,6268.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",ID,187,182,7122.00,5780.00,6276.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",IL,1801,1721,6384.00,6143.00,6180.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",IN,1225,1160,7244.00,5826.00,6217.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",KS,315,310,6107.00,5567.00,6171.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",KY,982,945,6148.00,5429.00,6188.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",LA,1063,1029,6365.00,5281.00,6191.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MA,1259,1216,7152.00,6892.00,6257.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MD,689,674,7013.00,6199.00,6211.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",ME,172,169,6773.00,5988.00,6238.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MI,1171,1129,6979.00,5807.00,6188.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MN,213,211,6985.00,6544.00,6242.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MO,569,550,6463.00,5641.00,6203.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MS,556,542,6533.00,5138.00,6177.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",MT,41,39,6382.00,5498.00,6253.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NC,1233,1208,5984.00,5531.00,6172.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",ND,23,23,7920.00,4938.00,6166.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NE,301,286,6749.00,5898.00,6212.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NH,133,130,6787.00,6340.00,6228.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NJ,413,408,6708.00,6648.00,6202.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NM,187,176,7245.00,5843.00,6207.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NV,242,234,7153.00,6954.00,6239.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",NY,1078,1050,8001.00,7155.00,6278.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",OH,1778,1710,6586.00,5756.00,6233.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",OK,648,626,6758.00,5486.00,6251.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",OR,153,151,8772.00,6525.00,6207.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",PA,1630,1564,7261.00,5885.00,6211.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",RI,180,176,6483.00,6559.00,6253.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",SC,570,555,6589.00,5536.00,6193.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",SD,45,42,6043.00,5464.00,6229.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",TN,1054,1008,6433.00,5261.00,6182.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",TX,3926,3710,6676.00,5810.00,6210.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",UT,487,474,6971.00,6083.00,6436.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",VA,1256,1200,6382.00,5735.00,6202.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",VT,59,58,6587.00,6268.00,6211.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WA,367,360,8718.00,6669.00,6195.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WI,219,214,7036.00,6080.00,6182.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WV,350,338,5928.00,5208.00,6191.00
5CGK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 2,Service Severity Level 1",WY,29,28,7053.00,6197.00,6286.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",AK,40,32,9928.00,7616.00,6529.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",AL,2519,2261,7098.00,5292.00,6477.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",AR,933,839,7535.00,5523.00,6479.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",AZ,847,759,7197.00,6508.00,6496.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",CA,2262,2107,8752.00,8294.00,6517.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",CO,992,889,7850.00,6545.00,6582.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",CT,1028,903,7291.00,7547.00,6609.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",DC,92,83,7558.00,6698.00,6480.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",DE,258,221,7446.00,6759.00,6515.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",FL,17734,14541,6235.00,6305.00,6611.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",GA,3041,2720,7544.00,5998.00,6563.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",HI,44,35,8317.00,7330.00,6515.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",IA,331,296,6523.00,6087.00,6554.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",ID,472,400,8560.00,6330.00,6734.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",IL,4672,3810,6765.00,6521.00,6484.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",IN,2027,1762,7487.00,6115.00,6526.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",KS,697,654,6911.00,5955.00,6488.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",KY,1981,1725,6827.00,5673.00,6489.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",LA,4037,3388,6820.00,5520.00,6479.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MA,1990,1780,7547.00,7250.00,6551.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MD,1576,1402,7697.00,6530.00,6516.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",ME,298,263,6935.00,6274.00,6516.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MI,3298,2909,7507.00,6093.00,6476.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MN,418,376,7330.00,6893.00,6549.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MO,1370,1249,7391.00,5932.00,6489.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MS,2097,1757,6998.00,5415.00,6474.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",MT,84,82,6158.00,5810.00,6506.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",NC,2513,2277,6460.00,5868.00,6482.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",ND,22,19,8063.00,5086.00,6486.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",NE,340,306,7368.00,6358.00,6519.00
5CHK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 3, Functional Severity Level 3,Service Severity Level 1",NH,285,258,7280.00,6611.00,6514.00
