Provider ID,Agency Name,Street Address,City,State,Zip Code,Total Episodes (non-LUPA),Distinct Beneficiaries (non-LUPA),Average Number of Total Visits Per Episode (non-LUPA),Average Number of Skilled Nursing Visits Per Episode (non-LUPA),Average Number of PT Visits Per Episode (non-LUPA),Average Number of OT Visits Per Episode (non-LUPA),Average Number of  ST Visits Per Episode (non-LUPA),Average Number of Home Health Aide Visits Per Episode (non-LUPA),Average Number of Medical-Social Visits Per Episode (non-LUPA),Total HHA Charge Amount (non-LUPA),Total HHA Medicare Payment Amount (non-LUPA),Total HHA Medicare Standard Payment Amount (non-LUPA),Outlier Payments as a Percent of Medicare Payment Amount (non-LUPA),Total LUPA Episodes,Total HHA Medicare Payment Amount for LUPAs,Average Age,Male Beneficiaries,Female Beneficiaries,Nondual Beneficiaries,Dual Beneficiaries,White Beneficiaries,Black Beneficiaries,Asian Pacific Islander Beneficiaries,Hispanic Beneficiaries,American Indian or Alaska Native Beneficiaries,Other/ Unknown Beneficiaries,Average HCC Score,Percent of Beneficiaries with Atrial Fibrillation,Percent of Beneficiaries with Alzheimer's,Percent of Beneficiaries with Asthma,Percent of Beneficiaries with Cancer,Percent of Beneficiaries with CHF,Percent of Beneficiaries with Chronic Kidney Disease,Percent of Beneficiaries with COPD,Percent of Beneficiaries with Depression,Percent of Beneficiaries with Diabetes,Percent of Beneficiaries with Hyperlipidemia,Percent of Beneficiaries with Hypertension,Percent of Beneficiaries with IHD,Percent of Beneficiaries with Osteoporosis,Percent of Beneficiaries with RA/OA,Percent of Beneficiaries with Schizophrenia,Percent of Beneficiaries with Stroke
683100,DIGNITY HOME HEALTHCARE SERVICES LLC,12777 W FOREST HILL BLVD #1502,WELLINGTON,FL,33414,210,161,24.7,10.6,10.5,0.4,0.0,3.2,0.1,683503.00,682354.00,703008.00,2.2,14,4738.00,73,75,86,78,83,88,55,,17,0,,1.92,12,33,21,16,41,39,30,37,47,68,,61,11,66,10,12
683104,KINETIC HOME HEALTH LLC,9140 GOLFSIDE DR STE 9N,JACKSONVILLE,FL,32256,558,365,18.4,8.7,7.3,1.3,0.4,0.5,0.2,1450176.00,1669902.00,1839968.00,0.5,31,10361.00,78,127,238,304,61,315,34,,,0,,2.11,23,36,13,15,38,39,30,40,39,63,,56,16,59,6,16
683106,A QUALITY HOME HEALTH 4U INC,1305 SE 47TH TERR,CAPE CORAL,FL,33904,67,49,25.2,15.2,7.6,0.7,0.0,1.7,0.0,241653.00,233772.00,242710.00,7.8,,,75,16,33,31,18,28,,0,19,0,,1.52,8,29,10,10,27,24,35,22,55,63,,51,6,53,6,10
683107,COMPLETE HOME CARE OF BROWARD COUNTY LLC,658 S MILITARY TRL,DEERFIELD BEACH,FL,33442,303,231,19.1,11.4,5.8,0.9,0.1,0.8,0.1,876433.00,981576.00,919912.00,4.9,30,12516.00,78,97,134,182,49,194,18,,11,,,2.13,21,32,11,18,32,45,24,33,40,71,,57,17,64,9,11
683109,FAMILY CARE SUPPORT PROGRAM,11401 OLD SAINT AUGUSTINE RD,JACKSONVILLE,FL,32258,22,20,21.5,5.5,6.9,3.8,0.0,5.1,0.1,49710.00,63659.00,69970.00,0.4,0,,82,,,20,0,20,0,0,0,0,0,1.61,40,35,5,15,55,45,40,55,35,70,,70,20,60,5,20
683110,THERAPYCARE HOME HEALTH LLC,700 NORTH 3RD STREET STE 202,NEPTUNE BEACH,FL,32266,133,89,14.1,7.8,5.8,0.0,0.0,0.4,0.0,287187.00,330549.00,365463.00,0.0,,,73,25,64,42,47,58,21,0,,0,,1.86,13,39,22,10,33,40,35,57,40,61,,46,7,53,27,12
683111,AMBIANCE HOME HEALTH CARE INC,7825 N DALE MABRY HWY STE 104,TAMPA,FL,33614,82,50,20.0,6.6,11.1,0.6,0.3,1.3,0.0,245632.00,269243.00,294221.00,0.1,,,74,22,28,29,21,31,,,11,0,0,1.98,22,46,20,6,38,34,34,40,46,58,,64,8,58,16,18
683113,HOME REHAB EXPRESS,1411 SE 47TH ST UNIT 7,CAPE CORAL,FL,33904,230,209,13.5,3.5,9.5,0.1,0.0,0.5,0.0,460233.00,654534.00,739854.00,0.0,16,5671.00,75,76,133,181,28,197,,,,0,,1.24,16,11,12,14,17,34,23,28,33,,,49,20,,3,7
683114,LOVING HANDS HOME HEALTH AGENCY INC,2336 CLEVELAND AVE,FORT MYERS,FL,33901,51,44,26.8,8.8,9.8,0.4,0.0,7.8,0.0,146088.00,164210.00,179080.00,3.3,0,,75,13,31,16,28,12,,0,26,0,,1.94,16,39,14,5,50,55,27,36,55,66,,66,14,59,14,16
683115,CASTELLANOS HOME HEALTH CARE AGENCY LLC,3430 W LAMBRIGHT ST STE 103,TAMPA,FL,33614,187,77,32.5,19.8,7.5,1.7,0.1,3.3,0.0,944442.00,691345.00,691468.00,8.4,,,76,30,47,,,,,,64,0,0,2.11,14,64,13,9,38,44,31,55,64,65,,52,18,,19,5
683118,CARES HOME HEALTHCARE CORP,2529 W BUSCH BLVD 700,TAMPA,FL,33618,234,148,28.0,17.0,7.6,2.8,0.3,0.2,0.0,1440835.00,902527.00,900431.00,8.7,12,4706.00,79,45,103,68,80,104,26,,16,0,,2.10,20,60,16,10,43,40,34,70,54,61,,61,22,56,20,15
683119,UCI HOME HEALTH SERVICES,16244 S MILITARY TRL STE 755,DELRAY BEACH,FL,33484,41,26,21.4,10.9,9.3,0.3,0.0,0.9,0.0,91590.00,150539.00,145604.00,7.6,,,79,,,12,14,20,,,0,0,0,2.92,38,50,15,8,38,42,46,50,58,65,,54,27,69,12,12
683121,IDEAL HOME HEALTH INC,7902 W WATERS AVE STE H,TAMPA,FL,33615,110,68,28.1,11.3,5.0,2.6,0.1,9.0,0.1,334151.00,357754.00,388182.00,0.8,0,,76,25,43,14,54,18,,0,42,0,,2.11,7,40,16,12,28,35,32,47,62,54,,46,7,53,15,9
683124,UTOPIA HOME CARE INC,1650 SAND LAKE RD STE 212,ORLANDO,FL,32809,59,39,47.3,37.7,6.9,1.9,0.0,0.6,0.0,341843.00,186815.00,186867.00,8.4,,,84,17,22,20,19,29,,0,,0,0,1.98,46,69,5,10,46,54,21,49,54,67,,69,23,59,8,15
683127,NURSE ONE HOME HEALTH LLC,7700 CONGRESS AVENUE SUITE 2106,BOCA RATON,FL,33487,278,164,25.4,10.8,12.2,0.6,0.4,1.5,0.0,1084527.00,1156804.00,1197337.00,1.2,,,86,43,121,144,20,148,,0,14,0,,1.92,28,54,11,19,39,40,22,65,40,66,,68,26,75,10,12
683129,CHOICE MATTERS HOME HEALTHCARE INC,101 CENTURY 21 DR STE 210,JACKSONVILLE,FL,32216,29,23,13.6,7.4,5.0,1.2,0.0,0.0,0.0,53610.00,65668.00,72560.00,0.0,0,,76,,,12,11,12,,,,0,0,1.84,13,39,17,4,39,35,35,57,,65,,61,13,57,22,13
683130,BAY AREA HOME HEALTH SERVICES INC,2713 W SLIGH AVE,TAMPA,FL,33614,143,103,33.1,20.6,6.9,4.7,0.2,0.7,0.0,503496.00,680420.00,677035.00,8.9,0,,77,41,62,17,86,34,,,59,0,0,2.06,9,,17,6,45,30,40,61,56,65,,46,12,,33,11
683132,KASSY HOME HEALTH,498 PALMS SPRINGS DR STE 300,ALTAMONTE,FL,32701,153,128,20.9,11.7,6.1,1.2,0.2,1.5,0.2,687346.00,455267.00,495943.00,0.5,17,5646.00,78,51,77,88,40,79,13,,35,0,,2.26,24,34,15,12,46,55,30,41,61,75,,66,16,52,5,14
683134,BEST CARE PROVIDERS INC,204 N HOWARD AVE,TAMPA,FL,33606,59,26,20.0,8.9,2.9,0.4,0.0,7.6,0.1,144956.00,150694.00,162453.00,1.8,0,,62,12,14,,,,17,0,,0,0,2.33,8,15,27,0,35,38,27,50,,50,,50,4,62,15,4
683136,EMBARK HOME HEALTHCARE LLC,1100 TOWN PLAZA CT STE 2020 BLDG 4,WINTER SPRINGS,FL,32708,47,39,23.1,8.0,9.1,0.8,0.0,5.1,0.2,163201.00,144192.00,155979.00,1.2,,,81,11,28,26,13,25,,,,0,0,2.54,15,54,5,13,41,51,21,36,54,62,,56,10,64,10,15
683138,TRUE HELP SERVICES INC,524 SIMPSON RD,KISSIMMEE,FL,34744,24,19,22.8,11.3,6.4,3.7,1.3,0.0,0.1,82455.00,79693.00,86810.00,0.0,0,,73,,,,,,,0,,0,0,1.53,16,68,16,5,16,11,11,53,42,68,74,42,26,53,0,5
683139,CENTURY HOME CARE II INC,2840 NW 2ND AVE STE 101,BOCA RATON,FL,33431,70,54,17.4,5.6,10.0,1.6,0.1,0.0,0.0,135926.00,237815.00,245858.00,2.7,,,77,20,34,,,46,,0,,0,0,1.88,15,37,15,13,22,26,28,31,37,56,,65,13,61,7,19
683141,HOME HEALTH CARE OF FLORIDA LLC,4237 SALISBURY RD N STE 204,JACKSONVILLE,FL,32216,35,18,29.1,9.7,7.7,4.5,0.1,7.1,0.1,153035.00,120936.00,130020.00,2.4,,,77,,,,,13,,,,0,0,1.95,33,33,39,17,50,50,44,44,61,56,,56,6,,11,0
683147,BEYOND HOME HEALTH CARE SERVICES LLC,7235 BONNEVAL RD STE 236,JACKSONVILLE,FL,32256,69,53,25.4,7.9,10.2,3.0,2.8,1.2,0.2,483809.00,257220.00,281442.00,0.8,,,79,17,36,39,14,37,13,,0,0,,1.88,15,30,13,13,32,43,23,30,34,62,,43,13,57,13,25
683150,AR PRESTIGE HOME HEALTH INC,3140 W KENNEDY BLVD STE 118,TAMPA,FL,33609,21,21,35.3,20.7,10.2,2.2,0.0,2.2,0.0,78530.00,101716.00,102497.00,7.8,0,,82,,,,,,0,0,13,0,,1.61,14,67,24,10,43,24,38,57,67,71,,52,5,71,14,5
683159,ALBORADA HOME HEALTH OF TAMPA INC,8270 WOODLAND CENTER BLVD STE 127,TAMPA,FL,33614,22,15,31.7,20.1,6.3,0.0,0.0,5.3,0.0,71470.00,71257.00,75231.00,3.4,0,,81,,,,,,0,0,14,0,,1.74,20,73,13,7,33,13,27,60,,73,,40,7,53,13,33
743100,SCOF HEALTHCARE PROVIDERS,360 PLACE 1201 N WATSON RD SUITE 136,ARLINGTON,TX,76006,182,75,22.8,14.1,2.4,1.2,0.1,5.0,0.0,620314.00,521179.00,502342.00,6.2,,,69,36,39,46,29,38,25,,,0,0,3.00,13,27,15,8,45,67,31,52,68,71,,41,5,64,9,15
743101,MACHRIS HOME HEALTH SERVICES INC,9401 LBJ FREEWAY SUITE 107,DALLAS,TX,75342,356,76,18.9,12.7,0.4,0.3,0.0,5.5,0.0,1209083.00,858564.00,840542.00,6.5,,,67,29,47,22,54,,71,0,,0,0,2.30,8,50,33,8,53,41,47,59,57,70,,,4,,11,14
743103,APPLECARE HOME HEALTH SERVICES INC,1141 ROCHESTER WAY,PLANO,TX,75094,74,25,8.8,8.7,0.2,0.0,0.0,0.0,0.0,101530.00,146816.00,151008.00,0.0,,,69,,,,,,22,0,,0,0,2.00,12,20,36,4,60,48,56,48,52,,,48,4,,8,4
743104,APEX HOMECARE INC,2100 N HWY 360 STE 1500A&1500B,GRAND PRAIRIE,TX,75050,57,23,13.8,10.0,1.6,0.2,0.0,2.0,0.0,87820.00,134242.00,139682.00,0.0,,,69,,,,,,12,,,0,0,2.27,0,43,26,4,52,57,26,57,57,65,,61,4,,22,9
743105,COUNTY HOME HEALTH,2808 BEAU DRIVE,MESQUITE,TX,75181,156,41,10.5,8.8,1.1,0.4,0.1,0.0,0.1,248712.00,338542.00,345939.00,0.8,,,69,14,27,,,,15,0,17,0,,2.81,12,41,15,10,51,49,20,49,71,,,44,0,,5,10
743106,DULCE ESPERANZA HOME HEALTH CARE LLC,3000 N TAYLOR ROAD,MCALLEN,TX,78501,585,166,15.9,10.1,3.7,0.2,0.0,1.8,0.0,1409618.00,1452798.00,1663388.00,1.4,17,4672.00,75,76,90,49,117,26,0,0,140,0,0,2.02,5,37,16,6,37,41,32,34,72,,,,21,70,1,10
743107,PROGRESSIVE SKILLED HOME HEALTH SERVICES,940 W. NOLANA SUITE C,PHARR,TX,78577,162,54,17.0,14.0,2.1,0.2,0.0,0.6,0.0,571659.00,389392.00,420748.00,6.5,,,75,18,36,11,43,,0,0,44,0,,2.92,7,28,13,13,33,56,28,43,67,,,72,31,69,6,7
743108,MEDEX HOME HEALTH CARE,4800 WEST EXPRESSWAY 83,MCALLEN,TX,78501,245,93,17.3,14.2,2.7,0.2,0.1,0.0,0.0,510574.00,636512.00,683375.00,7.3,11,2903.00,72,48,45,26,67,16,0,0,77,0,0,2.08,13,30,11,5,25,31,32,42,,,,72,16,68,3,13
743109,JMM HOME HEALTH INC,12763 CAPRICORN STREET #600,STAFFORD,TX,77477,400,148,11.3,8.4,2.9,0.0,0.0,0.0,0.0,747115.00,1069583.00,1151706.00,0.0,20,7568.00,67,77,71,38,110,,83,0,59,0,,1.42,5,10,10,6,27,26,16,28,50,58,,59,7,,5,5
743110,GOOD SHEPHERD HOME HEALTH SERVICES,15330 WILLOW RIVER DRIVE,HOUSTON,TX,77095,168,91,14.7,10.1,3.5,0.3,0.0,0.8,0.0,280436.00,474979.00,485093.00,0.0,22,7710.00,76,44,47,72,19,56,16,,16,0,,2.32,19,40,4,11,44,46,36,35,54,57,,62,15,48,10,18
743111,MIDLAND HEALTH CARE SERVICES INC,12919 SOUTHWEST FREEWAY SUITE 140,STAFFORD,TX,77477,81,38,18.6,9.5,7.3,1.2,0.0,0.6,0.0,226350.00,250654.00,256097.00,0.0,,,66,22,16,11,27,,31,0,0,0,,2.96,21,39,37,11,55,53,47,55,61,71,,68,13,63,24,26
743112,MYNURSE HOME CARE INC,11302 SILVER BAY CT,PEARLAND,TX,77584,431,174,15.0,8.1,4.9,0.8,0.2,1.0,0.0,1908815.00,1239712.00,1266624.00,0.0,42,13259.00,77,67,107,135,39,104,31,,35,0,,3.00,18,41,11,9,60,63,37,49,59,68,,69,14,72,12,14
743113,PACIFIC CARE HOME HEALTH SERVICES   LLC,11999 KATY FREEWAY SUITE 320,HOUSTON,TX,77079,193,98,17.7,7.0,7.2,0.3,0.0,3.2,0.1,481771.00,603478.00,616590.00,0.0,,,77,42,56,82,16,68,11,,,0,,1.58,15,20,11,12,23,22,19,31,39,54,,55,15,,5,11
743114,MEMORIAL METHODIST HOME HEALTHCARE,4800 SUGAR GROVE BLVD SUITE 385,STAFFORD,TX,77477,353,133,18.7,7.9,7.7,0.1,0.0,2.9,0.1,1384731.00,1042898.00,1065596.00,0.0,,,73,53,80,38,95,15,20,,97,0,,1.97,10,34,10,5,32,38,24,42,69,70,,50,14,,6,11
743115,FORT DUNCAN HOME HEALTH AND HOSPICE CARE,3147 MEGAN STREET SUITE 1,EAGLE PASS,TX,78852,293,142,21.3,18.4,2.3,0.0,0.0,0.6,0.0,926176.00,725670.00,780050.00,8.8,25,7588.00,77,66,76,21,121,0,0,0,140,,,2.58,6,56,8,12,43,54,18,33,70,,,,11,70,5,9
743116,REGION HEALTH CARE INC,1209 W. PECAN,MCALLEN,TX,78501,332,128,15.8,14.8,0.8,0.1,0.1,0.0,0.0,882103.00,796980.00,839271.00,9.1,,,72,52,76,16,112,,0,0,119,0,,2.75,9,42,11,5,29,48,20,41,73,,,,24,,5,8
743117,ENVISION HOME CARE,8929 VISCOUNT UPPER LEVEL,EL PASO,TX,79925,392,170,17.2,8.4,3.4,1.0,0.5,3.9,0.0,707782.00,874479.00,1008027.00,0.3,54,16302.00,77,64,106,86,84,43,,,120,0,0,2.61,11,35,11,9,31,46,19,32,51,64,,49,19,60,8,12
743119,FELLOWSHIP HOME HEALTH  LLC,1124 S FLEISHEL AVENUE,TYLER,TX,75701,105,31,18.4,12.6,1.6,0.0,0.3,3.8,0.0,220421.00,253555.00,272425.00,5.7,,,71,15,16,18,13,14,17,0,0,0,0,3.35,16,45,13,0,39,55,32,45,71,,,45,13,52,10,19
743120,ALL COUNTY HOME CARE AND HOSPICE,37131 I H 10 WEST SUITE 400,BOERNE,TX,78006,407,175,15.7,8.3,2.4,0.2,0.1,4.7,0.0,932302.00,906339.00,1011552.00,0.1,37,11332.00,82,59,116,155,20,159,,0,12,,,1.98,26,42,13,13,39,45,29,47,35,64,,54,28,55,3,7
743121,ADONI HOME HEALTH INC,902 ALEXANDER HAMILTON,SAN ANTONIO,TX,78228,117,51,42.7,39.7,1.9,0.4,0.0,0.6,0.0,674290.00,294690.00,294698.00,9.6,,,85,12,39,,,36,,,11,0,0,1.98,22,71,12,16,,49,20,43,67,,,59,33,51,18,16
743122,A & D HOME HEALTH SERVICES INC,1309 MILL BRANCH DRIVE,GARLAND,TX,75040,95,37,15.6,9.2,1.2,0.7,0.0,4.4,0.0,201149.00,228242.00,236308.00,0.0,,,76,,,26,11,16,11,0,,0,,1.73,8,38,32,5,41,32,46,38,65,62,,62,14,68,14,14
743124,BLESSED HOME HEALTH SERVICES INC,7457 HARWIN DR STE 105,HOUSTON,TX,77036,370,106,20.0,8.9,10.3,0.1,0.0,0.6,0.0,1662380.00,1239011.00,1275638.00,0.0,,,61,52,54,28,78,,87,0,11,0,,2.04,5,6,23,4,39,28,26,39,51,57,,66,4,,7,8
743125,EMRICK HOME HEALTH,2307  FOREST LANE SUITE 400,GARLAND,TX,75042,283,84,10.9,8.8,0.5,0.0,0.0,1.6,0.0,335422.00,582666.00,593310.00,1.0,15,4549.00,66,37,47,17,67,,61,18,,0,0,1.73,4,21,33,0,39,32,31,45,65,73,,65,14,,18,8
743126,AZZA HOME HEALTH CARE AGENCY,6501 NICOLE WAY,ARLINGTON,TX,76002,169,45,18.3,12.9,0.9,0.2,0.0,4.3,0.0,570555.00,436933.00,417201.00,7.8,,,71,17,28,,,,29,,,0,,2.16,7,62,20,2,53,33,24,56,56,,,67,13,,16,24
743127,PHYSICIANS CHOICE HOMECARE,4315 RIDGECREST,GREENVILLE,TX,75402,258,71,13.2,9.4,1.3,0.2,0.0,2.2,0.0,406867.00,600688.00,596201.00,3.9,17,5462.00,70,25,46,35,36,48,20,0,,0,,2.23,8,27,41,10,61,39,42,56,45,73,,68,11,,8,23
743129,HOPE LAND HOME HEALTH CARE INC,1300 WEST WALNUT HILL LANE SUITE 106,IRVING,TX,75038,118,33,20.3,8.8,1.6,0.3,0.1,9.4,0.0,228713.00,261971.00,269504.00,0.0,,,77,12,21,21,12,21,0,,,0,,2.06,3,45,15,15,30,36,12,39,52,,,58,24,45,3,15
743131,SPECIAL HEALTHCARE,6430 HILCROFT RD SUITE 125B,HOUSTON,TX,77081,39,27,12.4,8.7,3.7,0.0,0.0,0.0,0.0,107247.00,95886.00,99201.00,0.0,,,67,,,,,,25,0,,0,0,2.11,7,11,19,4,37,33,30,22,67,63,,,0,,11,19
743133,LIFEWAY HEALTHCARE INC,10507 CHAPEL HILL,HOUSTON,TX,77099,235,61,16.1,8.7,3.5,0.3,0.0,3.6,0.0,570039.00,545135.00,565331.00,0.0,,,67,30,31,26,35,,50,0,,0,0,2.30,7,21,26,8,36,44,33,30,59,,,49,7,,16,5
743135,HOME THERAPEUTIC SOLUTIONS,1218 W 23RD,HOUSTON,TX,77008,813,423,19.3,6.4,9.9,0.9,0.2,1.9,0.1,3007255.00,2938480.00,2995869.00,0.2,64,20282.00,74,195,228,344,79,268,76,,68,0,,3.39,23,30,10,15,58,57,25,34,52,67,,63,11,54,7,16
743136,KRISTEL HEALTHCARE SERVICES,301 SOUTH 9TH STREET SUITE #204,RICHMOND,TX,77469,28,12,15.2,9.9,5.0,0.1,0.0,0.0,0.2,75001.00,81342.00,83113.00,0.0,0,,79,,,,,,,0,,0,0,3.87,8,58,33,33,75,75,75,25,67,75,,,0,58,8,25
743137,INSPIRATION HOME HEALTH,8303 SOUTHWEST FREEWAY # 700,HOUSTON,TX,77074,46,35,10.2,8.7,0.9,0.0,0.1,0.6,0.0,69265.00,92300.00,99053.00,0.0,,,72,19,16,16,19,,11,0,17,0,,1.66,3,23,29,6,34,26,17,23,57,,,71,9,,9,11
743139,TENDER TEXAS HEART  LLC,"3401 W AUBURN AVENUE, SUITE E",MCALLEN,TX,78504,428,158,12.6,11.5,1.1,0.0,0.0,0.0,0.1,810867.00,894555.00,1007364.00,3.0,13,3557.00,67,57,101,46,112,36,0,0,122,0,0,1.59,6,22,10,1,23,23,21,59,61,,,60,22,,6,7
743140,C & O HEALTHCARE SERVICES INC,9515 RAVENSWORTH DR,HOUSTON,TX,77031,280,130,12.9,8.6,3.5,0.0,0.0,0.9,0.0,424725.00,665680.00,684087.00,0.0,13,4631.00,63,66,64,39,91,,116,0,,0,0,1.96,3,8,18,5,22,28,22,40,49,64,,73,5,,8,8
743142,NATIONAL SENIOR CARE HOME HEALTH SERVICES,1212 CORPORATE DRIVE SUITE 150,IRVING,TX,75038,995,604,20.5,9.2,6.9,2.1,0.5,1.9,0.1,3232709.00,3623163.00,3659315.00,3.3,67,22827.00,77,232,372,517,87,488,64,,43,,,2.09,19,43,11,14,38,48,29,60,39,64,,58,18,65,6,13
743143,PATHWAY HOME HEALTH,3960 BROADWAY BLVD SUITE 232,GARLAND,TX,75043,193,43,12.9,10.6,0.6,0.0,0.1,1.6,0.0,381438.00,393416.00,384352.00,4.9,,,72,12,31,,,,29,11,,0,0,1.96,5,40,14,7,44,33,33,23,49,,,37,16,74,5,9
743144,OMEGA HOME HEALTHCARE AGENCY,2639 WALNUT HILL LANE SUITE 156,DALLAS,TX,75229,60,11,13.9,8.4,0.4,1.0,0.0,4.1,0.0,100778.00,133272.00,137484.00,0.0,,,69,,,,,,,0,,0,0,3.77,9,27,18,0,64,73,45,45,73,,,73,0,73,9,18
743145,METRO TEX HEALTHCARE INC,934 NORTH COOPER STREET,ARLINGTON,TX,76011,59,23,12.7,8.6,0.3,0.0,0.0,3.9,0.0,73790.00,119408.00,125752.00,0.0,,,67,12,11,,,,12,,,0,0,3.75,17,43,13,9,,57,48,57,57,70,,65,4,,4,9
743146,RELIABLE HOME HEALTH SERVICES,6312 COBB,WACO,TX,76710,633,201,18.9,12.1,2.2,0.2,0.1,4.2,0.0,2277512.00,1427038.00,1548471.00,7.5,26,8025.00,76,74,127,126,75,144,47,0,,0,,2.22,12,36,12,10,53,38,33,36,53,53,,59,11,63,5,16
743147,J P HEALTHCARE SERVICES INC,8510 SOLITUDE HILL LN,RICHMOND,TX,77407,65,20,21.6,12.9,8.0,0.5,0.2,0.0,0.0,172792.00,183279.00,187272.00,0.0,0,,69,,,,,0,12,0,,0,,1.67,15,25,20,5,35,60,20,25,70,,,40,20,55,5,5
743148,EXCEL PLUS HOME HEALTH,4528 HIGHWAY 6N,HOUSTON,TX,77084,65,31,13.9,8.2,4.8,0.4,0.4,0.0,0.1,112849.00,178682.00,182564.00,0.0,,,80,,,,,22,,0,,,0,2.21,16,55,16,6,42,35,13,71,45,71,,61,13,74,19,26
743150,SOLID CARE HOME HEALTH AGENCY INC,12300 FORD ROAD SUITE 428,DALLAS,TX,75234,114,35,9.6,9.1,0.4,0.1,0.1,0.0,0.0,169598.00,253430.00,258684.00,2.2,,,68,11,24,12,23,14,14,0,,0,,2.79,0,31,14,6,,46,46,43,63,71,,43,6,,6,14
743151,RELIANT HOME HEALTH CARE,1120 N GALLOWAY,MESQUITE,TX,75149,46,14,23.7,8.8,2.0,0.9,0.0,12.0,0.0,129145.00,111753.00,114934.00,0.0,,,76,,,,,,,,,0,0,2.56,7,50,29,0,57,64,36,36,57,,,50,21,71,0,29
743152,PREMIERE HOME HEALTH SERVICES,1202 RICHARDSON DRIVE SUITE 111,RICHARDSON,TX,75080,79,21,21.5,11.0,0.8,0.0,0.0,9.7,0.0,284161.00,188430.00,192335.00,2.6,,,70,,,,,,19,0,,0,0,2.99,14,38,38,10,62,57,48,57,62,62,,62,10,,5,5
743153,ESSENCEE CARE HEALTH SERVICES,705 BILL SHAW DRIVE,MESQUITE,TX,75149,205,49,11.6,9.0,1.9,0.2,0.1,0.5,0.0,454467.00,431402.00,439487.00,0.9,0,,61,24,25,,,,42,0,,0,0,1.78,4,31,43,12,47,29,39,35,53,65,,45,10,,10,12
743154,REDEEMED HEALTH SERVICES,12130 MEADOW PLACE DRIVE,HOUSTON,TX,77071,20,11,15.5,10.5,3.0,1.7,0.1,0.2,0.0,43875.00,56673.00,57905.00,0.0,,,71,,,,,0,,0,,0,0,4.11,0,64,0,9,73,64,9,45,73,,,64,18,36,9,36
743155,STAT NURSING HOME HEALTH CARE INC,1301 EAST LOS EBANOS BLVD BLDG #B,BROWNSVILLE,TX,78520,349,105,14.0,12.7,0.7,0.6,0.0,0.0,0.0,732793.00,726858.00,815751.00,5.0,13,3544.00,77,39,66,12,93,,0,0,99,0,,2.69,14,30,13,11,50,51,21,30,72,,,,28,,10,10
743156,JEREMIAH HOME HEALTH INC,4307 N 10TH STREET G-2,MCALLEN,TX,78504,190,44,15.9,15.7,0.2,0.0,0.0,0.0,0.0,612678.00,401542.00,423504.00,8.9,,,74,16,28,,,,0,,39,0,0,2.96,2,36,9,2,43,57,36,41,,,,,20,,2,16
743162,BEYOND FAITH HOMECARE & REHAB OF WICHITA FALLS,4007 CALLFIELD SUITE E,WICHITA FALLS,TX,76308,1093,337,16.7,10.0,2.9,2.3,0.2,1.1,0.2,2782213.00,2942641.00,3094388.00,0.1,40,12058.00,79,114,223,277,60,299,15,,18,,,2.18,25,40,9,12,53,53,39,50,51,68,,61,16,66,10,15
743163,A AMERICAN HOME CARE AND COMMUNITY SERVICES LLC,402 SOUTH JOHN RIDDITT DRIVE STE 203,LUFKIN,TX,75904,237,113,19.1,9.0,7.3,0.0,0.0,2.8,0.0,749123.00,594770.00,696972.00,0.7,26,6662.00,78,33,80,74,39,91,14,,,0,0,2.28,20,49,10,15,47,51,56,48,43,65,,63,26,,7,13
743165,AWFOD HOME HEALTHCARE SERVICES INC,3515 SAMUEL ADAMS LANE,MISSOURI CITY,TX,77459,253,91,22.5,11.7,10.4,0.2,0.0,0.2,0.0,1181172.00,754543.00,835990.00,0.0,0,,58,40,51,20,71,,82,0,,0,0,1.62,2,4,19,4,26,24,30,46,34,49,,70,3,69,10,5
743166,SOUTHERN TEXAS HOME HEALTH INC,181 COUNTY ROAD 677,DEVINE,TX,78016,270,103,27.1,11.9,1.9,0.5,0.1,12.7,0.0,712308.00,611821.00,646874.00,7.6,13,3704.00,74,40,63,80,23,69,,0,31,0,,2.20,18,30,13,14,32,36,33,43,49,60,,50,10,55,8,13
743167,OMNIX HEALTH CARE SERVICES INC,20111 FM 2100 SUITE 106,CROSBY,TX,77532,598,206,24.7,10.4,5.5,2.2,0.0,6.5,0.1,2225772.00,1917389.00,1938064.00,1.1,17,5753.00,78,72,134,169,37,177,19,0,,,0,2.90,30,42,8,15,52,54,38,46,49,66,,72,17,61,11,19
743168,ABBIS CARE TEAM,6201 BONHOMME SUITE 100 S,HOUSTON,TX,77036,127,38,9.5,8.1,1.3,0.0,0.0,0.0,0.0,251050.00,261106.00,266791.00,0.0,,,68,20,18,11,27,,33,0,,0,0,2.46,5,13,8,11,42,37,45,42,63,50,,,13,74,5,13
743169,MOODY HOME HEALTH SERVICES,"7211 REGENCY SQUARE BLVD, SUITE #160",HOUSTON,TX,77036,343,117,16.6,8.3,8.2,0.0,0.0,0.0,0.0,896470.00,993782.00,1015350.00,0.0,,,66,61,56,46,71,24,87,0,,0,,1.97,4,22,18,9,29,29,26,47,52,56,,53,5,,23,6
743170,TEXAS PREMIER CARE SERVICES INC,14525 FM 529 SUITE 102,HOUSTON,TX,77095,39,13,26.3,11.6,8.9,0.0,0.0,5.5,0.2,129860.00,135564.00,134273.00,4.8,0,,76,,,,,,,0,,0,0,2.12,15,23,8,15,23,62,15,31,46,38,,54,0,46,8,15
