HHRG,HHRG Description,State,Total Episodes,Distinct Beneficiaries,Average HHA Charge Amount,Average HHA Medicare Payment Amount,Average HHA Medicare Standard Payment Amount
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",OK,313,277,5381.00,4452.00,5124.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",OR,32,27,6256.00,5338.00,5043.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",PA,156,150,6042.00,4924.00,5083.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",RI,20,18,5948.00,5165.00,5045.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",SC,81,74,5448.00,4612.00,5103.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",TN,276,255,5054.00,4215.00,5025.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",TX,1709,1467,5550.00,4857.00,5114.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",UT,47,45,6005.00,4758.00,5046.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",VA,156,143,5507.00,4742.00,5093.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",VT,12,11,5089.00,5046.00,5072.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",WA,55,50,6804.00,5417.00,5023.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",WI,37,33,6374.00,5115.00,5140.00
4CHK,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 1",WV,42,41,5096.00,4043.00,4985.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",AL,134,124,5428.00,4524.00,5555.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",AR,46,43,5719.00,4657.00,5516.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",AZ,47,42,5144.00,5443.00,5480.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",CA,212,197,6544.00,6885.00,5570.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",CO,40,35,7020.00,5993.00,5816.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",CT,63,50,5069.00,6122.00,5503.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",DE,21,16,6458.00,5858.00,5652.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",FL,1213,1037,5725.00,5868.00,5847.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",GA,146,137,5771.00,5111.00,5614.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",IA,19,14,5640.00,5186.00,5560.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",ID,33,29,8499.00,6588.00,6278.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",IL,450,377,5600.00,5504.00,5492.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",IN,96,85,6258.00,5282.00,5573.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",KS,18,18,5056.00,5000.00,5518.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",KY,74,69,5781.00,4792.00,5526.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",LA,264,235,5210.00,4581.00,5463.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",MA,94,83,5776.00,6055.00,5478.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",MD,58,47,6433.00,5472.00,5577.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",ME,15,12,6285.00,5343.00,5528.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",MI,313,280,5747.00,5141.00,5485.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",MN,19,17,6161.00,5782.00,5532.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",MO,71,54,4998.00,4888.00,5363.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",MS,206,182,5370.00,4608.00,5515.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",NC,67,62,5035.00,4867.00,5534.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",NE,16,15,5302.00,5018.00,5250.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",NJ,68,59,6009.00,5855.00,5465.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",NM,50,42,5368.00,5237.00,5508.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",NV,58,51,5472.00,5999.00,5496.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",NY,159,120,7669.00,6552.00,5804.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",OH,185,159,5196.00,5043.00,5509.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",OK,372,288,5807.00,4862.00,5605.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",OR,18,17,7429.00,5782.00,5500.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",PA,161,143,6112.00,5425.00,5576.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",RI,17,12,5088.00,5629.00,5492.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",SC,67,61,5333.00,4890.00,5483.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",TN,296,265,5203.00,4628.00,5498.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",TX,1674,1414,5891.00,5182.00,5570.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",UT,46,39,7000.00,5421.00,5625.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",VA,149,130,5790.00,5158.00,5542.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",WA,50,45,7528.00,5931.00,5538.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",WI,12,11,5079.00,5259.00,5501.00
4CHL,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 2",WV,27,25,5437.00,4484.00,5585.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",AL,76,75,5998.00,4883.00,5991.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",AR,24,19,5606.00,4952.00,5965.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",AZ,26,26,5954.00,5726.00,5987.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",CA,119,112,6762.00,7542.00,6044.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",CO,23,23,6842.00,6294.00,6180.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",CT,38,36,5518.00,6865.00,6074.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",FL,840,766,6413.00,6345.00,6331.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",GA,84,82,6588.00,5823.00,6192.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",ID,22,19,6666.00,5345.00,6026.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",IL,245,226,5914.00,5999.00,5988.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",IN,64,59,6690.00,5648.00,5978.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",KS,13,13,5717.00,5538.00,6070.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",KY,51,51,5800.00,5183.00,5939.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",LA,150,141,6006.00,5087.00,6012.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",MA,49,47,5948.00,6486.00,5953.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",MD,39,39,6510.00,6235.00,6210.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",MI,142,133,6191.00,5615.00,5966.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",MN,18,17,6273.00,6348.00,6015.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",MO,43,40,5974.00,5558.00,6016.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",MS,92,81,6053.00,4985.00,5989.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",NC,61,60,5462.00,5396.00,5944.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",NJ,41,41,7705.00,6582.00,6091.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",NM,21,21,6141.00,5582.00,5928.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",NV,27,25,5651.00,6782.00,6058.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",NY,77,72,8023.00,7219.00,6253.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",OH,122,120,5758.00,5648.00,6036.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",OK,155,135,6451.00,5397.00,6134.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",PA,112,104,6710.00,5832.00,6037.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",SC,42,41,6302.00,5393.00,6036.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",TN,135,127,5583.00,4992.00,5971.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",TX,917,834,6236.00,5664.00,6079.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",UT,29,29,8076.00,6179.00,6293.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",VA,95,93,6140.00,5467.00,5952.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",WA,27,26,7069.00,6384.00,6032.00
4CHM,"Late Episode, 14-19 therapies,Clinical Severity Level 3,  Functional Severity Level 3,Service Severity Level 3",WV,22,21,5728.00,5070.00,6036.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",AL,56,56,5316.00,3906.00,4811.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",AR,64,61,5810.00,4021.00,4812.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",AZ,69,66,6049.00,4873.00,4813.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",CA,188,184,6388.00,6246.00,4795.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",CO,289,271,5307.00,4828.00,4850.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",CT,143,141,5147.00,5573.00,4864.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",DC,27,25,6405.00,4914.00,4795.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",DE,19,17,5847.00,4924.00,4801.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",FL,981,837,4904.00,4463.00,4840.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",GA,86,83,5131.00,4397.00,4804.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",IA,157,145,5107.00,4562.00,4902.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",ID,60,58,5205.00,4484.00,4854.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",IL,338,322,5523.00,4666.00,4804.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",IN,462,422,5602.00,4629.00,4824.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",KS,92,89,5321.00,4354.00,4838.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",KY,210,199,4953.00,4236.00,4825.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",LA,85,81,5596.00,4044.00,4830.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MA,162,157,5531.00,5229.00,4841.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MD,112,110,5378.00,4688.00,4780.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",ME,21,21,5349.00,4518.00,4800.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MI,223,206,5904.00,4469.00,4813.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MN,111,101,5803.00,5052.00,4858.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MO,124,121,5734.00,4294.00,4827.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MS,77,74,5522.00,4043.00,4838.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",MT,48,45,5064.00,4694.00,4913.00
5AFK,"Early or Late Episode, 20+ therapies,Clinical Severity Level 1,Functional Severity Level 1,Service Severity Level 1",NC,204,190,5011.00,4261.00,4831.00
